"Code 1"	"Code 2"	"Code 3"	"Original Source"	"Original Code"	"English Title"	"Chinese Title"	"Japanese Title"	"Korean Title"	"English Definition"	"Chinese Definition"	"Japanese Definition"	"Korean Definition"	"Type"
"09"	"05"	"200"	"GB 97"	12.18	"Legs with varicosis"	"青筋腿"			"It is usually caused by qi deficiency with blood stasis due to prolonged standing, or attack of cold dampness, resulting in coagulation of qi and blood and varicosis. Clinical manifestation is varicosis at the inner side of the lower limbs while standing, appearing like earthworms."	"多因久站久立，气虚血瘀，或外受寒湿，气血凝滞，筋脉怒张所致。以下肢内侧于站立时出现青筋隆起如蚯蚓状为主要表现的脉管疾病。"			"D"
"10"					"Conditions resulting from Injuries or other External Causes"								"D"
"10"	"01"		"GB 97"	12.21	"Hot water and fire scald"	"水火烫伤"			"It refers to scald or burn of skin caused by burning substance or scorching fluid, solid and gas as well as electric current, sometimes leading to invasion of fire toxin into the viscera. The affected area and degree are associated with temperature and time. Clinical manifestations are redness, swelling and burning sensation in the affected part, blister, and incrustation, accompanied by fever, restlessness, dry mouth and brown urine, and even coma."	"燃烧物及灼热的液体、固体、气体及电流直接作用于人体，引起肌肤烫伤或烧伤，甚至火毒内攻脏腑。损伤的面积和程度与温度及作用时间有关。以伤处红肿灼痛、起泡、结焦痂，伴发热烦躁，口干尿黄，甚至神昏为主要表现的损伤类疾病。"			"D"
"10"	"02"		"KCDOM-3"	"U20.7"	"Fatigue due to overexertion"	"勞倦"		"노권"	"a diseased state caused by overexertion, manifested by fatigue, lassitude, shortness of breath upon exertion, and spontaneous sweating"				"D"
"11"			"KCDOM-3"	"U20-U21"	"General diseases"			"전신질환"					"D"
"11"	"11"		"KCDOM-3"	"U20.4"	"Consumptive disease"	"虛勞"		"허로"	"a general term for chronic deficiency diseases due to consumption of yin, yang, qi and blood"				"D"
"11"	"21"		"KCDOM-3 and GB 97"	"U20.3 and 21.6"	"Sunstroke (Summerheat Stroke)"	"中暑"		"중서"	"An acute febrile disease attributable to contraction of summerheat, the same as heatstroke or sunstroke.  Clinical manifestations are high fever, sweating or dry skin without sweating, restlessness, thirst, mental confusion, spasm, or nausea, abdominal pain and headache."	"夏季在高温或烈日下劳作，或处于气候炎热湿闷的环境，暑热或暑湿秽浊之邪卒中脏腑，热闭心神，或热盛津伤，引动肝风，或暑闭气机。以高热汗出或肤燥无汗，烦燥，口渴，神昏抽搐，或呕恶腹痛、头痛为主要表现的时行热性病。"			"D"
"11"	"22"		"KCDOM-3"	"U20.8"	"Bone-steaming fever"	"骨蒸熱"		"골증열"	"fever which is felt to emanate from the bone or marrow"				"D"
"11"	"23"		"KCDOM-3"	"U20.9"	"Heat in the chest, palms and soles"	"五心熱"		"오심열"	"subjective feverish feeling in the chest, palms of hands and soles of feet"				"D"
"11"	"31"		"KCDOM-3 and GB 97"	"U20.0 and 7.43"	"Wasting-thirst"	"消渴"		"소갈"	"any diseased state characterized by polydipsia, polyphagia, and polyuria, similar to diabetes"	"因恣食肥甘，或情志过极、房事不节，热病之后等，郁热内蕴，气化失常，津液精微不能正常输布而下泄，阴虚燥热。以口渴多饮，多食而瘦，尿多而甜为主要表现的疾病。"			"D"
"11"	"41"		"KCDOM-3"	"U20.2"	"Yang toxin"	"陽毒"		"양독"	"a disease characterized by erythema bright in color, accompanied by sore throat and spittle with bloody pus"				"D"
"11"	"42"		"KCDOM-3"	"U20.1"	"Yin toxin"	"陰毒"		"음독"	"a disease characterized by erythema and bluish facial complexion, accompanied by generalized pain and sore throat"				"D"
"20"					"Patterns of Deficiency and Excess"								"P"
"20"	"01"		"KMPC"	2.1	"Deficiency Pattern"		"虚証"		"a general term for patterns caused by deficiency of the healthy qi (including deficiency of yin, yang, qi and blood)"		"不足のこと。または体の機能や症状が衰弱 している状態。 "		"P"
"20"	"01"	110	"GB 95?"	1	"Pattern of qi deficiency"	"气虚证"			"It is caused by insufficiency of primordial qi and deterioration of visceral function. The common clinical manifestations include short breath, hypodynamia, lassitude, no desire to speak, spontaneous sweating, pale tongue, weak pulse, etc."	"元气不足，脏腑机能衰退，以气短乏力，神疲懒言，自汗，舌淡，脉虚等为常见症的证候。"			"P"
"20"	"01"	120	"GB 95?"	18	"Pattern of essential qi depletion and deficiency [insufficiency]"	"精气亏虚[不足]证"			"It is caused by deficiency of essence. The common clinical manifestations include thinness, dizziness, tinnitus cranii, microsoma, slow action, mental retardation, or oligospermia, impotence, premature ejaculation in men, etc."	"精气亏少，以形体瘦消，头晕脑鸣，身材矮小，动作迟钝，智力低下，或男子精少精稀，阳痿早泄等为常见症的证候。"			"P"
"20"	"01"	130	"GB 95?"	2	"Pattern of qi sinking"	"气陷证"			"It is caused by the downward flow of qi which fails to uplift due to qi deficiency. The common clinical manifestations include dizziness, dim vision, short breath, lassitude, sagging distension of stomach and abdomen, prolapse of the anus, interior organs, or uterus, pale tongue, white coating, weak pulse, etc."	"气虚无力升举，应升反降，以头晕眼花，少气倦怠，脘腹坠胀，脱肛，内脏、子宫下垂，舌淡苔白，脉弱等为常见症的证候。"			"P"
"20"	"01"	140	"GB 95?"	3	"Pattern of qi collapse"	"气脱证"			"It is caused by the sudden loss of genuine qi due to certain reasons. The common severe clinical manifestations include sudden pale complexion, cyanotic lips, perspiration, cold limbs, weak breath, pale tongue, thin and rapid pulse, etc."	"真气因某种原因而急骤外泄，以突然面色苍白，口唇青紫，汗出肢冷，呼吸微弱，舌淡脉细数为常见症n的危重证候。"			"P"
"20"	"01"	150	"GB 95?"	14	"Pattern of qi failing to control [command] blood"	"气不摄[统]血证"			"It is caused by qi deficiency that fails to command blood. The common clinical manifestations include hemafecia, the flesh bleeding, gum bleeding, uterine bleeding, profuse menstruation, lassitude, hypodynamia，short breath, no desire to speak, lusterless complexion, pale tongue, weak pulse, etc."	"气虚不能统摄血液，以便血，肌衄，齿衄，妇女崩漏，月经量多，神疲乏力，气短懒言，面色无华，舌淡，脉弱等为常见症的证候。"			"P"
"20"	"01"	200	"GB 95?"	19	"Pattern of marrow depletion"	"髓亏证"			"It is caused by deficiency of essence and marrow that fail to nourish body. The common clinical manifestations include dizziness, tinnitus, hollow pain of the head, aching and limp sensation in spinal column, slow action, flaccidity of the body, or flaccidity of foot, etc."	"精髓亏虚，形体失其充养，以眩晕耳鸣，头脑空痛，腰脊酸软，动作迟钝，肢体痿软，或足不任身等为常见症的证候。"			"P"
"20"	"01"	300	"GB 95?"	12	"Pattern of yang deficiency"	"阳虚证"			"It is caused by the consumption of yang qi that fails to warm and propel the body, eventually leading to dysfunction of viscera. The common clinical manifestations include aversion to cold, cold limbs, lassitude, hypodynamia, short breath, bland taste in the mouth, no thirst or with preference for hot drinks, clear urine and loose stool, or oliguria, edema, whitish complexion, pale and enlarged tongue, deep, slow and feeble pulse, etc."	"阳气亏损，失却温煦推动，脏腑机能衰退，以畏寒肢冷，神疲乏力，气短，口淡不渴，或喜热饮，尿清便溏，或尿少浮肿，面白，舌淡胖，脉沉迟无力等为常见症的证候。"			"P"
"20"	"01"	310	"GB 95?"	16	"Pattern of yang detriment affecting yin"	"阳损及阴证"			"It is caused by long-term impairment of yang qi involving yin, consequently leading to deficiency of both yin and yang."	"阳气亏损，日久及阴，终致阴阳俱虚的证候。"			"P"
"20"	"01"	320	"KCDOM-3"	"U62.3"	"Yang collapse / loss pattern"	"亡阳证"		"망양증"	"A serious pattern resulting from exhaustion of yang qi, manifested by pallor, dripping of cold sweats, cold limbs, pale complexion and tongue, and hardly perceptible pulse"	"阳气衰竭而欲脱，以冷汗淋漓，身凉肢厥，神倦息微，面色苍白，脉微欲绝，舌淡苔润等为常见症的危重证候。"			"P"
"20"	"01"	400	"GB 95?"	9	"Pattern of yin (humor depletion) deficiency"	"阴（液亏）虚证"			"It is caused by insufficiency of yin fluid which fails to control yang. The common clinical manifestations include tidal fever, night sweating, flushed cheeks in the afternoon, feverish sensation over the five centers, dry mouth and throat, reddish tongue with little coating, thin and rapid pulse, etc."	"阴液不足，不能制阳，以潮热盗汗，午后颧红，五心烦热，口燥咽干，舌红少苔，脉细数等为常见症的证候。"			"P"
"20"	"01"	410	"GB 95?"	15	"Pattern of yin detriment affecting yang"	"阴损及阳证"			"It is caused by long-term impairment of yin fluid involving yang, consequently leading to deficiency of both yin and yang."	"阴液亏损，日久及阳，终致阴阳俱虚的证候。"			"P"
"20"	"01"	420	"KCDOM-3 and GB"	"U62.2"	"Yin collapse / loss pattern"	"亡阴证"		"망음증"	"A serious pattern resulting from exhaustion of yin fluid due to consumption of the body.  It is commonly manifested by thirst and craving for cold drink, flushed face, restlessness, dry tongue and rapid fine pulse as well as general feverand oily sweat."	"体液大量耗损，阴精欲竭，以身热汗出如油，口渴饮冷，烦躁，面红，舌干无津，脉细疾数等为常见症的危重证候。"			"P"
"20"	"01"	430	"GB 95?"	10	"Pattern of yin deficiency and fluid depletion"	"阴虚津亏证"			"It is caused by the consumption of yin fluid that fails to nourish the body. The common clinical manifestations include dry mouth and throat, dry skin, depressed eye sockets, scanty yellowish urine, dry stool, feverish sensation over the five centers, thinness, night sweating, reddish tongue with little dry coating, thin and rapid pulse, etc."	"阴津亏耗，形体失养，以口干咽燥，皮肤干涩，眼眶凹陷，小便短黄，大便干结，五心烦热，形瘦盗汗，舌红苔少而干，脉细数等为常见症的证候。"			"P"
"20"	"01"	510	"KCDOM-3 and GB"	"U65.5"	"Pattern of blood deficiency engendering wind"	"血虚动[生]风证"		"혈허생풍증"	"A pattern attributed to blood deficiency that deprives the sinews of nourishment.  It commonly manifess as numbness, tremor, contraction of limbs,  vertigo, lusterless nails, pale tongue. pachylosis, dry skin, scaling of skin, pruritus, or cracked skin, lusterless hair, loss of hair,  pale complexion, pale nails, dizziness, dim vision, pale tongue, and fine, weak or thin pulse"	"血液亏损，形体失养，虚风内动，以面色无华，爪甲不荣，夜寐多梦，视物模糊，头晕眼花，肢体麻木，皮肤瘙痒等为常见症的证候。"			"P"
"20"	"02"		"KMPC"	2.2	"Pattern of excess with deficiency complication"	"实中挟虚证"			"It refers to excess syndrome with some symptoms of deficiency."	"泛指实证中兼挟有某些虚弱的症状。"			"P"
"20"	"02"	100	"GB 95?"	9	"Pattern of interior block and exterior collapse"	"内闭外脱证"			"It refers to interior blockage of excess pathogenic factors and depletion of deficient healthy qi. The common clinical manifestations include fever, cough and asthma, or abdominal pain, tenesmus, or constipation, anuresis, or colic pain of chest, epigastrium and abdomen, whitish complexion, cold limbs, cold sweating, weak breath and faint pulse, etc."	"泛指实邪内闭，而正虚欲脱，以发热，咳嗽气喘，或腹痛，里急后重，或二便不通，或心胸、脘腹绞痛，面白肢厥，冷汗淋漓，气息微弱，脉微欲绝等为常见症的证候。"			"P"
"20"	"02"	110	"GB 95?"	19	"Pattern of upper excess and lower deficiency"	"上盛下虚证"			"It refers to patterns caused by deficiency of the liver and kidney, upward accumulation of phlegm and heat of qi and blood, etc."	"泛指肝肾亏虚，气血痰热等上壅所致证候。"			"P"
"20"	"02"	150	"GB 95?"	11	"Pattern of healthy qi deficiency with interior sinking of toxin"	"正虚毒陷证"			"It is caused by deficiency of healthy qi that fails to conquer pathogenic factors and results in the invasion of toxin. The common clinical manifestations include coma, delirium, wind symptom, bleeding, weak breath, urinary and fecal incontinence, etc."	"泛指正气亏虚，正不胜邪而致毒邪内陷，以神昏、谵语、动风、动血、气息微弱、二便失禁等为常见症的危重证候。"			"P"
"20"	"02"	210	"GB 95?"	4	"Pattern of healthy qi deficiency with lingering [retained] pathogen"	"正虚邪恋[留]证"			"It generally refers to patterns caused by deficiency of healthy qi, leading to lingering of pathogenic factors. The common clinical manifestations include fluid retention, dampness-heat, cold dampness, remnant heat, etc. Clinical manifestations may vary due to the difference of pathogenic factors."	"泛指正气亏虚，痰饮、湿热、寒湿、余热等病邪留滞所反映的证候。因正虚与病邪性质的不同而临床表现各异。"			"P"
"20"	"02"	220	"GB 95?"	2	"Pattern of healthy qi deficiency with purulent toxin"	"正虚脓毒证"			"It is caused by deficiency of healthy qi that leads to retention of purulent toxin. The common clinical manifestations include swelling and pain of afflicted part, clear liquor puris, long-term disunion of opening of sore, lassitude, shortness of breath, polydipsia, reddish tongue with putrid coating, etc."	"正气亏虚，脓毒壅滞，以患处肿痛，脓液清稀，疮口久不收敛，神疲气短，烦渴，舌红苔腐等为常见症的证候。"			"P"
